"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"7755",NA,"","ENSDARG00000092624","SPTBN4","si:ch73-262h23.4 [Source:ZFIN;Acc:ZDB-GENE-081031-8]"
"7756",NA,"","ENSDARG00000111096","CR354547.2",""
"7757",NA,"","ENSDARG00000094078","CR626882.1",""
"7758",NA,"","ENSDARG00000113896","si:dkey-29p23.1","si:dkey-29p23.1 [Source:ZFIN;Acc:ZDB-GENE-081103-27]"
"7759",NA,"","ENSDARG00000070173","gria2a","glutamate receptor, ionotropic, AMPA 2a [Source:ZFIN;Acc:ZDB-GENE-020125-3]"
"7760",NA,"Q6TEL0","ENSDARG00000008592","mtmr8","myotubularin related protein 8 [Source:ZFIN;Acc:ZDB-GENE-040426-1016]"
"7761",NA,"","ENSDARG00000093673","si:dkey-28d5.4","si:dkey-28d5.4 [Source:ZFIN;Acc:ZDB-GENE-060503-72]"
"7762",394088,"","ENSDARG00000010789","homer3b","homer scaffolding protein 3b [Source:ZFIN;Acc:ZDB-GENE-040426-739]"
"7763",NA,"","ENSDARG00000097755","CR626882.3",""
"7764",565310,"","ENSDARG00000099849","ebf3a","early B cell factor 3a [Source:ZFIN;Acc:ZDB-GENE-070112-292]"
"7765",NA,"","ENSDARG00000093333","si:dkey-38n4.2","si:dkey-38n4.2 [Source:ZFIN;Acc:ZDB-GENE-071005-3]"
"7766",NA,"B2KTE5","ENSDARG00000095651","hmx1","H6 family homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-080204-54]"
"7767",NA,"","ENSDARG00000029635","si:dkey-47k20.3","si:dkey-47k20.3 [Source:ZFIN;Acc:ZDB-GENE-060503-830]"
"7768",436914,"Q6DHN4","ENSDARG00000037781","acss2","acyl-CoA synthetase short chain family member 2 [Source:ZFIN;Acc:ZDB-GENE-040718-388]"
"7769",100006598,"Q90471","ENSDARG00000059263","hoxd12a","homeobox D12a [Source:ZFIN;Acc:ZDB-GENE-990415-118]"
"7770",100002266,"","ENSDARG00000086418","si:ch211-236p5.3","si:ch211-236p5.3 [Source:ZFIN;Acc:ZDB-GENE-081028-31]"
"7771",566836,"","ENSDARG00000042000","si:ch211-63o20.7","si:ch211-63o20.7 [Source:ZFIN;Acc:ZDB-GENE-041001-194]"
"7772",797269,"","ENSDARG00000011573","abcb11a","ATP-binding cassette, sub-family B (MDR/TAP), member 11a [Source:ZFIN;Acc:ZDB-GENE-050517-13]"
"7773",NA,"","ENSDARG00000094294","CR318599.1",""
"7774",NA,"","ENSDARG00000102537","CABZ01007816.1",""
"7775",560270,"","ENSDARG00000031426","csrnp1a","cysteine-serine-rich nuclear protein 1a [Source:ZFIN;Acc:ZDB-GENE-070912-475]"
"7776",556794,"","ENSDARG00000062806","ttll9","tubulin tyrosine ligase-like family, member 9 [Source:ZFIN;Acc:ZDB-GENE-030131-1582]"
"7777",368723,"","ENSDARG00000024964","patj","PATJ, crumbs cell polarity complex component [Source:ZFIN;Acc:ZDB-GENE-030616-129]"
"7778",NA,"","ENSDARG00000097252","CR354429.1",""
"7779",30405,"Q90470","ENSDARG00000059267","hoxd11a","homeobox D11a [Source:ZFIN;Acc:ZDB-GENE-990415-117]"
"7780",572992,"","ENSDARG00000018814","esrp2","epithelial splicing regulatory protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9824]"
"7781",NA,"","ENSDARG00000105083","chd5","chromodomain helicase DNA binding protein 5 [Source:ZFIN;Acc:ZDB-GENE-120314-2]"
"7782",558958,"","ENSDARG00000093572","lamc3","laminin, gamma 3 [Source:ZFIN;Acc:ZDB-GENE-060531-121]"
"7783",NA,"","ENSDARG00000094523","BX511089.2",""
"7784",NA,"","ENSDARG00000094716","si:dkey-83f18.6","si:dkey-83f18.6 [Source:ZFIN;Acc:ZDB-GENE-070705-505]"
"7785",103909906,"","ENSDARG00000068161","si:dkey-16p6.4","si:dkey-16p6.4 [Source:ZFIN;Acc:ZDB-GENE-110913-5]"
"7786",108183702,"","ENSDARG00000068161","si:dkey-16p6.4","si:dkey-16p6.4 [Source:ZFIN;Acc:ZDB-GENE-110913-5]"
"7787",110439559,"","ENSDARG00000068161","si:dkey-16p6.4","si:dkey-16p6.4 [Source:ZFIN;Acc:ZDB-GENE-110913-5]"
"7788",564474,"D7RVS7","ENSDARG00000032465","slc1a8b","solute carrier family 1 (glutamate transporter), member 8b [Source:ZFIN;Acc:ZDB-GENE-070912-552]"
"7789",100537348,"","ENSDARG00000088019","si:ch211-114l13.12","si:ch211-114l13.12 [Source:ZFIN;Acc:ZDB-GENE-120215-211]"
"7790",568839,"F1RD85","ENSDARG00000076306","loxl3a","lysyl oxidase-like 3a [Source:ZFIN;Acc:ZDB-GENE-070818-2]"
"7791",492346,"Q5U382","ENSDARG00000055751","fosb","FBJ murine osteosarcoma viral oncogene homolog B [Source:ZFIN;Acc:ZDB-GENE-041114-181]"
"7792",58101,"Q6P5K3","ENSDARG00000051783","rplp0","ribosomal protein, large, P0 [Source:ZFIN;Acc:ZDB-GENE-000629-1]"
"7793",564246,"","ENSDARG00000075733","zyx","zyxin [Source:ZFIN;Acc:ZDB-GENE-070928-18]"
"7794",407719,"","ENSDARG00000030097","sdcbp","syndecan binding protein (syntenin) [Source:ZFIN;Acc:ZDB-GENE-081104-57]"
"7795",566022,"","ENSDARG00000095750","fdxacb1","ferredoxin-fold anticodon binding domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8403]"
"7796",550499,"","ENSDARG00000054696","psmb4","proteasome subunit beta 4 [Source:ZFIN;Acc:ZDB-GENE-050417-333]"
"7797",557988,"","ENSDARG00000056764","hydin","HYDIN, axonemal central pair apparatus protein [Source:ZFIN;Acc:ZDB-GENE-050419-219]"
"7798",569631,"Q1RM09","ENSDARG00000053358","basp1","brain abundant, membrane attached signal protein 1 [Source:ZFIN;Acc:ZDB-GENE-070424-158]"
"7799",563808,"","ENSDARG00000004502","rcor3","REST corepressor 3 [Source:ZFIN;Acc:ZDB-GENE-050208-371]"
"7800",NA,"","ENSDARG00000102040","CR356236.1",""
"7801",100000327,"","ENSDARG00000092384","si:dkey-28d5.3","si:dkey-28d5.3 [Source:ZFIN;Acc:ZDB-GENE-060503-919]"
"7802",100333160,"","ENSDARG00000073688","nav2a","neuron navigator 2a [Source:ZFIN;Acc:ZDB-GENE-120502-3]"
"7803",100334632,"","ENSDARG00000070025","dchs1a","dachsous cadherin-related 1a [Source:ZFIN;Acc:ZDB-GENE-120410-3]"
"7804",563633,"A9JRZ0","ENSDARG00000038067","smurf2","SMAD specific E3 ubiquitin protein ligase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1830]"
"7805",NA,"","ENSDARG00000074548","zbtb17","zinc finger and BTB domain containing 17 [Source:ZFIN;Acc:ZDB-GENE-090313-240]"
"7806",100001127,"","ENSDARG00000059459","si:ch211-283h6.4","si:ch211-283h6.4 [Source:ZFIN;Acc:ZDB-GENE-060526-154]"
"7807",407688,"","ENSDARG00000070284","sft2d3","SFT2 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-070907-1]"
"7808",192332,"","ENSDARG00000038882","smc4","structural maintenance of chromosomes 4 [Source:ZFIN;Acc:ZDB-GENE-020419-21]"
"7809",555536,"","ENSDARG00000034210","si:dkey-240h12.4","si:dkey-240h12.4 [Source:ZFIN;Acc:ZDB-GENE-070705-406]"
"7810",554119,"","ENSDARG00000037891","mlx","MLX, MAX dimerization protein [Source:ZFIN;Acc:ZDB-GENE-050522-316]"
"7811",562022,"Q29RB4","ENSDARG00000062171","olfml3b","olfactomedin-like 3b [Source:ZFIN;Acc:ZDB-GENE-050302-161]"
"7812",393556,"","ENSDARG00000017388","gstt1b","glutathione S-transferase theta 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1491]"
"7813",30287,"A3KQ56","ENSDARG00000014722","her1","hairy-related 1 [Source:ZFIN;Acc:ZDB-GENE-980526-125]"
"7814",565459,"","ENSDARG00000079374","tjp1b","tight junction protein 1b [Source:ZFIN;Acc:ZDB-GENE-070925-1]"
"7815",100141331,"","ENSDARG00000075924","zgc:171558","zgc:171558 [Source:ZFIN;Acc:ZDB-GENE-080219-4]"
"7816",NA,"","ENSDARG00000105419","CR318599.2",""
"7817",565718,"","ENSDARG00000055852","mtnr1ab","melatonin receptor 1A b [Source:ZFIN;Acc:ZDB-GENE-080107-4]"
"7818",563654,"","ENSDARG00000031976","nos2b","nitric oxide synthase 2b, inducible [Source:ZFIN;Acc:ZDB-GENE-080916-1]"
"7819",569828,"","ENSDARG00000040177","rgs16","regulator of G protein signaling 16 [Source:ZFIN;Acc:ZDB-GENE-050417-393]"
"7820",795167,"A9JRY8","ENSDARG00000020795","rac3b","Rac family small GTPase 3b [Source:ZFIN;Acc:ZDB-GENE-080220-21]"
"7821",566534,"P0CH95","ENSDARG00000006584","phf8","PHD finger protein 8 [Source:ZFIN;Acc:ZDB-GENE-060419-1]"
"7822",559329,"","ENSDARG00000104820","psd3l","pleckstrin and Sec7 domain containing 3, like [Source:ZFIN;Acc:ZDB-GENE-030131-8195]"
"7823",100004554,"","ENSDARG00000104856","si:ch211-260e23.7","si:ch211-260e23.7 [Source:ZFIN;Acc:ZDB-GENE-141216-158]"
"7824",556651,"","ENSDARG00000008014","nudt17","nudix (nucleoside diphosphate linked moiety X)-type motif 17 [Source:ZFIN;Acc:ZDB-GENE-050913-50]"
"7825",NA,"","ENSDARG00000095481","si:dkey-28d5.7","si:dkey-28d5.7 [Source:ZFIN;Acc:ZDB-GENE-060503-259]"
"7826",565671,"","ENSDARG00000004018","CHST13","si:ch211-236h17.3 [Source:ZFIN;Acc:ZDB-GENE-030131-738]"
"7827",568694,"","ENSDARG00000039852","ftr93","finTRIM family, member 93 [Source:ZFIN;Acc:ZDB-GENE-131126-26]"
"7828",406522,"Q6P115","ENSDARG00000003165","nr2f6b","nuclear receptor subfamily 2, group F, member 6b [Source:ZFIN;Acc:ZDB-GENE-040426-2351]"
"7829",449553,"Q642J4","ENSDARG00000043288","impact","impact RWD domain protein [Source:ZFIN;Acc:ZDB-GENE-040927-10]"
"7830",449553,"F1R3T9","ENSDARG00000043288","impact","impact RWD domain protein [Source:ZFIN;Acc:ZDB-GENE-040927-10]"
"7831",619391,"","ENSDARG00000078042","il10rb","interleukin 10 receptor, beta [Source:ZFIN;Acc:ZDB-GENE-050909-1]"
"7832",447894,"","ENSDARG00000102929","zgc:101715","zgc:101715 [Source:ZFIN;Acc:ZDB-GENE-040912-59]"
"7833",572969,"","ENSDARG00000029639","tomm70a","translocase of outer mitochondrial membrane 70 homolog A (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-8173]"
"7834",751703,"Q0P3U6","ENSDARG00000067851","lcn15","lipocalin 15 [Source:ZFIN;Acc:ZDB-GENE-060825-349]"
"7835",100536533,"","ENSDARG00000062974","itga2.2","integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor), tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-091118-70]"
"7836",NA,"","ENSDARG00000096658","si:dkey-4p15.4","si:dkey-4p15.4 [Source:ZFIN;Acc:ZDB-GENE-121214-305]"
"7837",NA,"","ENSDARG00000101948","si:ch211-223g7.6","si:ch211-223g7.6 [Source:ZFIN;Acc:ZDB-GENE-050420-222]"
"7838",58132,"","ENSDARG00000017917","her7","hairy and enhancer of split related-7 [Source:ZFIN;Acc:ZDB-GENE-000427-6]"
"7839",402833,"","ENSDARG00000019208","camsap1a","calmodulin regulated spectrin-associated protein 1a [Source:ZFIN;Acc:ZDB-GENE-060518-4]"
"7840",NA,"","ENSDARG00000094547","CU462914.1",""
"7841",562872,"","ENSDARG00000086272","si:dkey-4p15.5","si:dkey-4p15.5 [Source:ZFIN;Acc:ZDB-GENE-121214-193]"
"7842",30199,"P17561","ENSDARG00000103498","epd","ependymin [Source:ZFIN;Acc:ZDB-GENE-980526-111]"
"7843",406301,"Q6IQN6","ENSDARG00000056008","atp5mc1","ATP synthase membrane subunit c locus 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1966]"
"7844",NA,"","ENSDARG00000112419","si:ch211-62a1.3","si:ch211-62a1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-41]"
"7845",NA,"","ENSDARG00000092931","si:ch211-114c12.5","si:ch211-114c12.5 [Source:ZFIN;Acc:ZDB-GENE-060526-13]"
"7846",394236,"Q5RIC2","ENSDARG00000024189","pnocb","prepronociceptin b [Source:ZFIN;Acc:ZDB-GENE-040114-1]"
"7847",474322,"","ENSDARG00000040282","zgc:92590","zgc:92590 [Source:ZFIN;Acc:ZDB-GENE-041024-15]"
"7848",100537173,"","ENSDARG00000105232","si:ch211-260e23.8","si:ch211-260e23.8 [Source:ZFIN;Acc:ZDB-GENE-141216-116]"
"7849",336681,"Q6P5M9","ENSDARG00000002344","tubb4b","tubulin, beta 4B class IVb [Source:ZFIN;Acc:ZDB-GENE-030131-8625]"
"7850",559942,"","ENSDARG00000061223","ogfrl1","opioid growth factor receptor-like 1 [Source:ZFIN;Acc:ZDB-GENE-061207-32]"
"7851",NA,"","ENSDARG00000099330","si:ch211-246b8.5","si:ch211-246b8.5 [Source:ZFIN;Acc:ZDB-GENE-070705-140]"
"7852",NA,"","ENSDARG00000076618","tm2d3","TM2 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-070620-20]"
"7853",100002910,"","ENSDARG00000115633","si:dkey-83f18.3","si:dkey-83f18.3 [Source:ZFIN;Acc:ZDB-GENE-070705-502]"
"7854",541527,"","ENSDARG00000022139","ocstamp","osteoclast stimulatory transmembrane protein [Source:ZFIN;Acc:ZDB-GENE-050327-65]"
"7855",324088,"Q7ZW41","ENSDARG00000056127","polr2gl","polymerase (RNA) II (DNA directed) polypeptide G-like [Source:ZFIN;Acc:ZDB-GENE-030131-2808]"
"7856",324088,"B2GQV3","ENSDARG00000056127","polr2gl","polymerase (RNA) II (DNA directed) polypeptide G-like [Source:ZFIN;Acc:ZDB-GENE-030131-2808]"
"7857",NA,"","ENSDARG00000092842","si:ch211-93g21.2","si:ch211-93g21.2 [Source:ZFIN;Acc:ZDB-GENE-060503-799]"
"7858",NA,"","ENSDARG00000105246","CT025695.1",""
"7859",100038765,"A2CEU2","ENSDARG00000070683","dkk3b","dickkopf WNT signaling pathway inhibitor 3b [Source:ZFIN;Acc:ZDB-GENE-061207-74]"
"7860",NA,"","ENSDARG00000086162","znf385d","zinc finger protein 385D [Source:ZFIN;Acc:ZDB-GENE-130201-2]"
"7861",796649,"","ENSDARG00000092894","si:ch211-114l13.9","si:ch211-114l13.9 [Source:ZFIN;Acc:ZDB-GENE-070424-116]"
"7862",NA,"","ENSDARG00000060126","acyp1","acylphosphatase 1, erythrocyte (common) type [Source:ZFIN;Acc:ZDB-GENE-050309-125]"
"7863",558654,"","ENSDARG00000075036","si:ch211-225k7.6","si:ch211-225k7.6 [Source:ZFIN;Acc:ZDB-GENE-070705-121]"
"7864",393577,"Q6PGY7","ENSDARG00000079516","cisd1","CDGSH iron sulfur domain 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1162]"
"7865",553944,"","ENSDARG00000058221","ugcg","UDP-glucose ceramide glucosyltransferase [Source:ZFIN;Acc:ZDB-GENE-030131-9885]"
"7866",561471,"","ENSDARG00000067752","pigl","phosphatidylinositol glycan anchor biosynthesis, class L [Source:ZFIN;Acc:ZDB-GENE-050506-60]"
"7867",101883905,"","ENSDARG00000103071","si:ch211-244c8.4","si:ch211-244c8.4 [Source:ZFIN;Acc:ZDB-GENE-141216-488]"
"7868",553768,"","ENSDARG00000037932","lin7b","lin-7 homolog B (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-041011-1]"
"7869",NA,"","ENSDARG00000105316","si:dkey-187j14.7","si:dkey-187j14.7 [Source:ZFIN;Acc:ZDB-GENE-160113-3]"
"7870",553300,"","ENSDARG00000079850","dchs1b","dachsous cadherin-related 1b [Source:ZFIN;Acc:ZDB-GENE-050208-41]"
"7871",101882278,"","ENSDARG00000076950","kel","Kell blood group, metallo-endopeptidase [Source:ZFIN;Acc:ZDB-GENE-110411-118]"
"7872",NA,"","ENSDARG00000087424","si:dkey-187j14.6","si:dkey-187j14.6 [Source:ZFIN;Acc:ZDB-GENE-131121-572]"
"7873",NA,"","ENSDARG00000074670","matk","megakaryocyte-associated tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-070705-183]"
"7874",NA,"","ENSDARG00000100646","BX005454.1",""
"7875",NA,"Q90WY6","ENSDARG00000069669","adra2c","adrenoceptor alpha 2C [Source:ZFIN;Acc:ZDB-GENE-021010-3]"
"7876",NA,"B3DJZ9","ENSDARG00000069669","adra2c","adrenoceptor alpha 2C [Source:ZFIN;Acc:ZDB-GENE-021010-3]"
"7877",556938,"","ENSDARG00000091136","zgc:174259","zgc:174259 [Source:ZFIN;Acc:ZDB-GENE-080213-10]"
"7878",791587,"","ENSDARG00000091136","zgc:174259","zgc:174259 [Source:ZFIN;Acc:ZDB-GENE-080213-10]"
"7879",100137107,"","ENSDARG00000091136","zgc:174259","zgc:174259 [Source:ZFIN;Acc:ZDB-GENE-080213-10]"
"7880",563964,"","ENSDARG00000095747","cxcl11.8","chemokine (C-X-C motif) ligand 11, duplicate 8 [Source:ZFIN;Acc:ZDB-GENE-060526-319]"
"7881",550526,"","ENSDARG00000053466","timmdc1","translocase of inner mitochondrial membrane domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050417-369]"
"7882",393979,"Q7ZUG0","ENSDARG00000033175","snrpe","small nuclear ribonucleoprotein polypeptide E [Source:ZFIN;Acc:ZDB-GENE-040426-1112]"
"7883",334420,"Q6NWJ8","ENSDARG00000008200","ugp2b","UDP-glucose pyrophosphorylase 2b [Source:ZFIN;Acc:ZDB-GENE-030131-6352]"
"7884",NA,"","ENSDARG00000077899","si:dkey-28d5.11","si:dkey-28d5.11 [Source:ZFIN;Acc:ZDB-GENE-060503-448]"
"7885",NA,"","ENSDARG00000104195","pimr203","Pim proto-oncogene, serine/threonine kinase, related 203 [Source:ZFIN;Acc:ZDB-GENE-141222-89]"
"7886",449532,"","ENSDARG00000055054","bcl9l","B cell CLL/lymphoma 9-like [Source:ZFIN;Acc:ZDB-GENE-040927-29]"
"7887",402831,"","ENSDARG00000033802","cyp27a7","cytochrome P450, family 27, subfamily A, polypeptide 7 [Source:ZFIN;Acc:ZDB-GENE-081104-519]"
"7888",100037349,"A3KP65","ENSDARG00000104732","mlycd","malonyl-CoA decarboxylase [Source:ZFIN;Acc:ZDB-GENE-070410-120]"
"7889",405886,"","ENSDARG00000093738","pth1a","parathyroid hormone 1a [Source:ZFIN;Acc:ZDB-GENE-040623-1]"
"7890",101883610,"","ENSDARG00000093779","cxcl11.7","chemokine (C-X-C motif) ligand 11, duplicate 7 [Source:ZFIN;Acc:ZDB-GENE-060526-79]"
"7891",101883679,"","ENSDARG00000093779","cxcl11.7","chemokine (C-X-C motif) ligand 11, duplicate 7 [Source:ZFIN;Acc:ZDB-GENE-060526-79]"
"7892",406803,"","ENSDARG00000104085","abcd3a","ATP-binding cassette, sub-family D (ALD), member 3a [Source:ZFIN;Acc:ZDB-GENE-040426-2868]"
"7893",564033,"","ENSDARG00000094489","si:dkey-58f10.6","si:dkey-58f10.6 [Source:ZFIN;Acc:ZDB-GENE-060526-320]"
"7894",406769,"","ENSDARG00000057913","syt11a","synaptotagmin XIa [Source:ZFIN;Acc:ZDB-GENE-040426-2815]"
"7895",560102,"","ENSDARG00000036147","ano5b","anoctamin 5b [Source:ZFIN;Acc:ZDB-GENE-061215-108]"
"7896",561190,"","ENSDARG00000007788","atp2b1b","ATPase plasma membrane Ca2+ transporting 1b [Source:ZFIN;Acc:ZDB-GENE-080409-1]"
"7897",414272,"","ENSDARG00000012248","rgma","repulsive guidance molecule family member a [Source:ZFIN;Acc:ZDB-GENE-040527-1]"
"7898",NA,"","ENSDARG00000079560","ptprh","protein tyrosine phosphatase, receptor type, h [Source:ZFIN;Acc:ZDB-GENE-091118-90]"
"7899",447840,"Q66HW3","ENSDARG00000006508","pip5k1bb","phosphatidylinositol-4-phosphate 5-kinase, type I, beta b [Source:ZFIN;Acc:ZDB-GENE-040912-141]"
"7900",NA,"","ENSDARG00000094023","AL935183.1",""
"7901",393224,"Q7ZUP7","ENSDARG00000003827","snapc1b","small nuclear RNA activating complex, polypeptide 1b [Source:ZFIN;Acc:ZDB-GENE-040426-716]"
"7902",100137122,"","ENSDARG00000078093","zgc:172065","zgc:172065 [Source:ZFIN;Acc:ZDB-GENE-080214-2]"
"7903",567033,"Q1LWL6","ENSDARG00000062020","gse1","Gse1 coiled-coil protein [Source:ZFIN;Acc:ZDB-GENE-030131-9569]"
"7904",195822,"Q6PE25","ENSDARG00000056119","eef1g","eukaryotic translation elongation factor 1 gamma [Source:ZFIN;Acc:ZDB-GENE-020423-3]"
"7905",563675,"","ENSDARG00000045493","slc35e3","solute carrier family 35, member E3 [Source:ZFIN;Acc:ZDB-GENE-041210-186]"
"7906",NA,"","ENSDARG00000098157","CR792416.1",""
"7907",NA,"","ENSDARG00000093602","si:ch211-93g21.1","si:ch211-93g21.1 [Source:ZFIN;Acc:ZDB-GENE-060503-703]"
"7908",101883610,"B0R191","ENSDARG00000094706","cxcl11.6","chemokine (C-X-C motif) ligand 11, duplicate 6 [Source:ZFIN;Acc:ZDB-GENE-060526-78]"
"7909",792168,"A5WVS7","ENSDARG00000022413","ing5a","inhibitor of growth family, member 5a [Source:ZFIN;Acc:ZDB-GENE-031016-1]"
"7910",405804,"Q6NY23","ENSDARG00000001634","kirrel1a","kirre like nephrin family adhesion molecule 1a [Source:ZFIN;Acc:ZDB-GENE-040426-2126]"
"7911",100136836,"","ENSDARG00000069767","nectin1a","nectin cell adhesion molecule 1a [Source:ZFIN;Acc:ZDB-GENE-090224-1]"
"7912",555875,"","ENSDARG00000076146","si:ch211-285c6.4","si:ch211-285c6.4 [Source:ZFIN;Acc:ZDB-GENE-041001-97]"
"7913",110437729,"","ENSDARG00000076146","si:ch211-285c6.4","si:ch211-285c6.4 [Source:ZFIN;Acc:ZDB-GENE-041001-97]"
"7914",NA,"","ENSDARG00000036045","penkb","proenkephalin b [Source:ZFIN;Acc:ZDB-GENE-030729-3]"
"7915",NA,"","ENSDARG00000092285","cenpv","centromere protein V [Source:ZFIN;Acc:ZDB-GENE-060526-76]"
"7916",NA,"","ENSDARG00000095250","si:ch211-225k7.3","si:ch211-225k7.3 [Source:ZFIN;Acc:ZDB-GENE-060503-876]"
"7917",100149745,"A0F081","ENSDARG00000070012","sesn2","sestrin 2 [Source:ZFIN;Acc:ZDB-GENE-070108-1]"
"7918",100034520,"","ENSDARG00000063144","shisa7b","shisa family member 7 [Source:ZFIN;Acc:ZDB-GENE-060503-31]"
"7919",NA,"","ENSDARG00000057112","gpr25","G protein-coupled receptor 25 [Source:ZFIN;Acc:ZDB-GENE-141216-12]"
"7920",NA,"","ENSDARG00000104456","CR936974.1",""
"7921",324323,"","ENSDARG00000002402","ercc3","excision repair cross-complementation group 3 [Source:ZFIN;Acc:ZDB-GENE-030131-3043]"
"7922",794293,"","ENSDARG00000063649","tead3b","TEA domain family member 3 b [Source:ZFIN;Acc:ZDB-GENE-080103-3]"
"7923",NA,"","ENSDARG00000097226","CR847887.1",""
"7924",NA,"","ENSDARG00000102833","CU207241.1",""
"7925",564114,"","ENSDARG00000091972","si:dkey-58f10.7","si:dkey-58f10.7 [Source:ZFIN;Acc:ZDB-GENE-060526-321]"
"7926",NA,"","ENSDARG00000003068","gorasp1a","golgi reassembly stacking protein 1a [Source:ZFIN;Acc:ZDB-GENE-030826-23]"
"7927",100006655,"","ENSDARG00000053761","si:dkey-187j14.4","si:dkey-187j14.4 [Source:ZFIN;Acc:ZDB-GENE-131119-26]"
"7928",30066,"Q9DDE0","ENSDARG00000077840","meis2b","Meis homeobox 2b [Source:ZFIN;Acc:ZDB-GENE-000210-23]"
"7929",NA,"","ENSDARG00000099751","si:dkey-250k10.4","si:dkey-250k10.4 [Source:ZFIN;Acc:ZDB-GENE-120703-22]"
"7930",100536797,"","ENSDARG00000096696","CR932360.1",""
"7931",564517,"","ENSDARG00000105120","gab2","GRB2-associated binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-130530-756]"
"7932",494490,"Q4FIV5","ENSDARG00000018534","slc6a9","solute carrier family 6 (neurotransmitter transporter, glycine), member 9 [Source:ZFIN;Acc:ZDB-GENE-050105-3]"
"7933",494490,"Q4FIV7","ENSDARG00000018534","slc6a9","solute carrier family 6 (neurotransmitter transporter, glycine), member 9 [Source:ZFIN;Acc:ZDB-GENE-050105-3]"
"7934",494490,"Q4FIV6","ENSDARG00000018534","slc6a9","solute carrier family 6 (neurotransmitter transporter, glycine), member 9 [Source:ZFIN;Acc:ZDB-GENE-050105-3]"
"7935",559750,"","ENSDARG00000032072","cdk16","cyclin-dependent kinase 16 [Source:ZFIN;Acc:ZDB-GENE-030131-2939]"
"7936",561272,"","ENSDARG00000061889","ppcs","phosphopantothenoylcysteine synthetase [Source:ZFIN;Acc:ZDB-GENE-060512-104]"
"7937",100334522,"","ENSDARG00000055332","si:dkey-28d5.11","si:dkey-28d5.11 [Source:ZFIN;Acc:ZDB-GENE-060503-448]"
"7938",100329612,"","ENSDARG00000103588","prrt2","proline-rich transmembrane protein 2 [Source:ZFIN;Acc:ZDB-GENE-121210-3]"
"7939",100007678,"","ENSDARG00000010977","rab34b","RAB34, member RAS oncogene family b [Source:ZFIN;Acc:ZDB-GENE-091118-61]"
"7940",415097,"Q6PWU7","ENSDARG00000071496","zic6","zic family member 6 [Source:ZFIN;Acc:ZDB-GENE-061207-1]"
"7941",436804,"","ENSDARG00000070037","rgs8","regulator of G protein signaling 8 [Source:ZFIN;Acc:ZDB-GENE-040718-264]"
"7942",NA,"","ENSDARG00000014015","zgc:77086","zgc:77086 [Source:ZFIN;Acc:ZDB-GENE-040426-2238]"
"7943",793087,"","ENSDARG00000045156","rgs9b","regulator of G protein signaling 9b [Source:ZFIN;Acc:ZDB-GENE-040426-1708]"
"7944",568370,"Q2MLR9","ENSDARG00000055843","cdh10a","cadherin 10, type 2a (T2-cadherin) [Source:ZFIN;Acc:ZDB-GENE-060614-1]"
"7945",30146,"","ENSDARG00000044059","lft2","lefty2 [Source:ZFIN;Acc:ZDB-GENE-990630-11]"
"7946",100003220,"","ENSDARG00000046079","cacng6b","calcium channel, voltage-dependent, gamma subunit 6b [Source:ZFIN;Acc:ZDB-GENE-100922-272]"
"7947",431757,"Q6GMH8","ENSDARG00000020158","spag6","sperm associated antigen 6 [Source:ZFIN;Acc:ZDB-GENE-040704-53]"
"7948",NA,"","ENSDARG00000087165","si:dkeyp-69c1.7","si:dkeyp-69c1.7 [Source:ZFIN;Acc:ZDB-GENE-091204-69]"
"7949",415168,"Q6IMW8","ENSDARG00000036316","rpl39","ribosomal protein L39 [Source:ZFIN;Acc:ZDB-GENE-040625-51]"
"7950",564210,"Q05AL8","ENSDARG00000013279","znf76","zinc finger protein 76 [Source:ZFIN;Acc:ZDB-GENE-061027-379]"
"7951",393384,"","ENSDARG00000004874","spata6l","spermatogenesis associated 6-like [Source:ZFIN;Acc:ZDB-GENE-040426-1369]"
"7952",NA,"","ENSDARG00000040938","ssuh2.1","ssu-2 homolog, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050208-558]"
"7953",NA,"","ENSDARG00000001559","csmd2","CUB and Sushi multiple domains 2 [Source:ZFIN;Acc:ZDB-GENE-030616-39]"
"7954",557708,"","ENSDARG00000021913","ak9","adenylate kinase 9 [Source:ZFIN;Acc:ZDB-GENE-041014-337]"
